N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6
128 39 12.0 2.0 1272041 0 2.04200290308e+01 6.1435e-07 8.70000000000e+01 9.600000e+01 9.7436e-01 2.38591e-01 2.23077e+00 3.3704e+03 2.2051e+00 1.1198e-01 1.4921e-01 1.1328e-01 1.5043e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 1.7990314732530682e-06 17.82051282051282 16.58974358974359 16.564102564102566 16.53846153846154 16.28205128205128 0.0 0.0 0.0 0.0 0.0 4.39082e-01 0.1852843923030918 0.19672697640899178 0.19681077061043303 0.19681077061043303 0.19899850786682022
512 2 3.0 2.0 2797363 8 2.70479453590e+00 4.7262e-08 1.30000000000e+01 1.300000e+01 1.0000e+00 1.37470e-01 6.50000e+00 3.8460e+03 6.5000e+00 1.6927e-02 3.0950e-02 1.6927e-02 8.7366e-09 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 596.5 178.5 166.0 165.5 162.0 0.0 0.0 0.0 0.0 0.0 1.68921e-01 0.002444521000200959 0.008169934640522876 0.008784284655300222 0.008812132051568672 0.009015632255068875
128 57 12.0 2.0 1038785 16 3.68256396664e+01 1.0292e-06 1.22000000000e+02 1.400000e+02 9.6491e-01 2.89611e-01 2.14035e+00 3.3985e+03 2.1053e+00 1.5625e-01 2.0474e-01 1.5885e-01 1.3974e-08 2.0000e+00 exp_highM_vartmax_final 57 0 0 0 2.0453068681584863e-07 2.0453068681584863e-07 12.701754385964913 11.56140350877193 11.43859649122807 11.43859649122807 11.280701754385966 0.0 0.0 0.0 0.0 0.0 4.76309e-01 0.21742949312874424 0.23167851526984648 0.23291819406370481 0.23291819406370481 0.235473995961612
256 78322 3.0 2.0 6000 16 6.30644139788e+08 9.1457e+00 6.30703068000e+08 6.476003e+08 9.9199e-01 9.89013e-01 6.20127e+00 3.7979e+03 6.1933e+00 1.2632e+03 1.2648e+03 1.2648e+03 7.2510e-09 2.0000e+00 exp_highM_vartmax_final 45581 0 0 7.759735180311227e-08 0.003823266494698226 1.4741894334766876 1.1347930058577038 1.0769838309822075 1.0705337750378447 1.0697878502007416 1.0652026063491367 0.9617859605219479 0.9606879293174332 0.960279359566916 0.9601516815198795 0.7290288807742397 9.92019e-01 0.9902000206853114 0.9915662958981453 0.9916668494913822 0.9916851319628798 0.991875269666455
128 39 12.0 2.0 1272041 17 2.05675734732e+01 6.1399e-07 9.10000000000e+01 9.900000e+01 9.4872e-01 2.23844e-01 2.33333e+00 3.4359e+03 2.2821e+00 1.1589e-01 1.5018e-01 1.1849e-01 1.4926e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 1.8310933077504497e-08 2.90452357566657e-06 18.512820512820515 16.794871794871796 16.666666666666668 16.615384615384617 16.41025641025641 0.0 0.0 0.0 0.0 0.0 4.94021e-01 0.22903846566077213 0.2457249331766824 0.24731790542182855 0.2492337455729628 0.25203349596450436
128 39 12.0 2.0 1272041 12 2.01598165797e+01 6.5581e-07 9.40000000000e+01 1.040000e+02 9.4872e-01 2.17517e-01 2.30769e+00 3.4947e+03 2.2564e+00 1.1458e-01 1.5233e-01 1.1719e-01 1.6265e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 4.355731606996632e-06 19.76923076923077 17.743589743589745 17.58974358974359 17.512820512820515 17.256410256410255 0.0 0.0 0.0 0.0 0.0 4.27031e-01 0.1842681219814532 0.19860638903009242 0.20023722953561324 0.1995284226729602 0.20221073252920896
512 2 3.0 2.0 2797363 6 2.78436169129e+00 4.7527e-08 1.50000000000e+01 1.500000e+01 1.0000e+00 9.61051e-02 7.50000e+00 3.8858e+03 7.5000e+00 1.9531e-02 3.1902e-02 1.9531e-02 8.5346e-09 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 534.5 208.0 179.5 179.5 179.5 0.0 0.0 0.0 0.0 0.0 1.53723e-01 0.0047454944069707985 0.011586328596637874 0.014196955576265921 0.014196955576265921 0.014196955576265921
128 39 12.0 2.0 1272041 6 1.94012249903e+01 6.3236e-07 8.80000000000e+01 1.000000e+02 1.0000e+00 2.13062e-01 2.25641e+00 3.4962e+03 2.2564e+00 1.1458e-01 1.4915e-01 1.1458e-01 1.6297e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 1.1930144481717416e-08 1.0937875642271325e-05 17.82051282051282 16.71794871794872 16.58974358974359 16.512820512820515 16.358974358974358 0.0 0.0 0.0 0.0 0.0 4.78227e-01 0.223261169436501 0.23269361129228558 0.2356304180752462 0.23529528537169242 0.23564975521334178
128 39 12.0 2.0 1272041 10 2.05689090564e+01 6.9049e-07 8.40000000000e+01 1.060000e+02 1.0000e+00 2.44202e-01 2.15385e+00 3.5009e+03 2.1538e+00 1.0938e-01 1.5085e-01 1.0938e-01 1.6785e-08 2.0000e+00 exp_highM_vartmax_final 38 0 0 0 0 8.623663801691473e-07 19.342105263157894 17.210526315789473 16.94736842105263 16.92105263157895 16.657894736842106 0.0 0.0 0.0 0.0 0.0 3.96603e-01 0.13258344179152834 0.14587665310324907 0.14834605842192572 0.14849995192761978 0.15004433079269597
512 2 3.0 2.0 2797363 2 2.95350492867e+00 4.2897e-08 1.50000000000e+01 1.500000e+01 1.0000e+00 8.51549e-02 7.50000e+00 3.9306e+03 7.5000e+00 1.9531e-02 3.3535e-02 1.9531e-02 7.2620e-09 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 9.65395017642201e-08 599.0 207.5 180.0 179.0 175.0 0.0 0.0 0.0 0.0 0.0 8.51549e-02 0.0016742272421089114 0.004834125430994315 0.005572755417956656 0.00560408252715945 0.005733005733005734
128 39 12.0 2.0 1272041 13 2.05273493402e+01 5.9177e-07 9.30000000000e+01 1.060000e+02 9.2308e-01 2.25510e-01 2.33333e+00 3.5066e+03 2.2564e+00 1.1458e-01 1.5058e-01 1.1849e-01 1.4414e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 0 17.564102564102566 16.307692307692307 16.205128205128204 16.205128205128204 16.0 0.0 0.0 0.0 0.0 0.0 4.49136e-01 0.21623241206237154 0.2245175741563339 0.225731062312883 0.225731062312883 0.22653153522516825
128 2 6.0 2.0 3249111 7 1.24313935828e+00 1.6552e-08 6.00000000000e+00 6.000000e+00 1.0000e+00 1.05401e-01 3.00000e+00 2.0376e+03 3.0000e+00 1.5625e-02 2.6801e-02 1.5625e-02 6.6572e-09 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 29566.5 3583.5 2819.5 2806.0 2732.5 0.0 0.0 0.0 0.0 0.0 1.05401e-01 3.382422629592009e-05 0.000279060748569653 0.0003547777917029686 0.0003565063747430861 0.00036605378612813554
128 39 12.0 2.0 1272041 8 1.93631748506e+01 5.6228e-07 8.50000000000e+01 8.600000e+01 9.7436e-01 2.29920e-01 2.17949e+00 3.4934e+03 2.1538e+00 1.0938e-01 1.4732e-01 1.1068e-01 1.4519e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 6.022177175685206e-07 6.022177175685206e-07 18.384615384615383 16.743589743589745 16.53846153846154 16.53846153846154 16.487179487179485 0.0 0.0 0.0 0.0 0.0 4.62621e-01 0.19083934593396842 0.20785911479727462 0.21185889806215386 0.21185889806215386 0.212332335300297
128 39 12.0 2.0 1272041 14 2.09566218182e+01 6.1701e-07 8.80000000000e+01 9.200000e+01 9.2308e-01 2.27048e-01 2.25641e+00 3.5471e+03 2.1538e+00 1.0938e-01 1.4863e-01 1.1458e-01 1.4721e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 7.75448104204252e-07 18.94871794871795 16.94871794871795 16.846153846153847 16.82051282051282 16.666666666666668 0.0 0.0 0.0 0.0 0.0 4.31923e-01 0.16547901449672378 0.1841062975614076 0.1849914273264294 0.18532015842439126 0.18669487459814516
512 1 3.0 2.0 2876119 5 1.33342466355e+00 3.5658e-08 7.00000000000e+00 7.000000e+00 1.0000e+00 9.26283e-02 7.00000e+00 3.6854e+03 7.0000e+00 9.1146e-03 1.7420e-02 9.1146e-03 1.3371e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 8994.0 777.0 497.0 468.0 423.0 0.0 0.0 0.0 0.0 0.0 9.26283e-02 0.000111185234600845 0.001287001287001287 0.002012072434607646 0.002136752136752137 0.002364066193853428
256 117129 3.0 2.0 6000 3 1.32381991253e+09 1.5422e+01 1.32384053100e+09 1.347721e+09 9.9826e-01 9.93522e-01 6.05415e+00 3.8696e+03 6.0524e+00 1.8461e+03 1.8467e+03 1.8467e+03 5.8247e-09 2.0000e+00 exp_highM_vartmax_final 54317 0 0 1.8014194452430872e-07 0.02228534236380961 0.12476125904045138 1.136476609532927 1.0593000349798405 1.0539978275677964 1.053574387392529 1.0512546716497597 0.9764020865882915 0.975710541368918 0.9755824774394044 0.9751897480555627 0.8458281040562116 9.98257e-01 0.9981835030162447 0.9983491969978706 0.9983246497413333 0.9983246497413333 0.998379881068542
512 4 3.0 2.0 2674211 0 5.99919282390e+00 8.5478e-08 2.80000000000e+01 3.000000e+01 1.0000e+00 1.16323e-01 7.00000e+00 3.9900e+03 7.0000e+00 3.6458e-02 5.8603e-02 3.6458e-02 7.1241e-09 2.0000e+00 exp_highM_vartmax_final 4 0 0 0 0 0 111.5 71.25 70.25 70.25 68.75 0.0 0.0 0.0 0.0 0.0 1.62033e-01 0.018779569273632543 0.028230979546769022 0.028450990412768693 0.028450990412768693 0.02967675599254547
512 1 3.0 2.0 2876119 0 1.33039973080e+00 3.1284e-08 7.00000000000e+00 7.000000e+00 1.0000e+00 8.79214e-02 7.00000e+00 3.3703e+03 7.0000e+00 9.1146e-03 1.6808e-02 9.1146e-03 1.1757e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 0 0 0 15741.0 815.0 561.0 532.0 506.0 0.0 0.0 0.0 0.0 0.0 8.79214e-02 6.352836541515787e-05 0.001226993865030675 0.0017825311942959 0.0018796992481203006 0.001976284584980237
512 3 3.0 2.0 2731785 4 4.11381152352e+00 6.6330e-08 1.80000000000e+01 1.800000e+01 1.0000e+00 1.89832e-01 6.00000e+00 4.0064e+03 6.0000e+00 2.3438e-02 4.2766e-02 2.3438e-02 8.0619e-09 2.0000e+00 exp_highM_vartmax_final 3 0 0 0 0 0 251.0 132.33333333333334 122.0 122.0 120.33333333333333 0.0 0.0 0.0 0.0 0.0 2.37159e-01 0.007388325232534617 0.013609086774705223 0.014744165687561914 0.014744165687561914 0.014964295121174495
128 19 12.0 2.0 1777338 11 5.91752939576e+00 2.0058e-07 3.70000000000e+01 3.900000e+01 1.0000e+00 1.69885e-01 1.94737e+00 3.5623e+03 1.9474e+00 4.8177e-02 7.6740e-02 4.8177e-02 1.6948e-08 2.0000e+00 exp_highM_vartmax_final 19 0 0 0 5.885504119479412e-08 5.117426578383889e-06 40.578947368421055 34.63157894736842 34.05263157894737 33.73684210526316 32.94736842105263 0.0 0.0 0.0 0.0 0.0 3.03361e-01 0.06624679779576324 0.07717899053239001 0.07912232601048216 0.07947194614231645 0.08157237353342199
128 27 12.0 2.0 1522272 7 1.04348032480e+01 3.4048e-07 6.20000000000e+01 6.400000e+01 1.0000e+00 1.67901e-01 2.29630e+00 3.5741e+03 2.2963e+00 8.0729e-02 1.0853e-01 8.0729e-02 1.6315e-08 2.0000e+00 exp_highM_vartmax_final 27 0 0 0 4.3178356296490195e-07 4.3178356296490195e-07 25.666666666666668 23.333333333333332 22.962962962962962 22.962962962962962 22.74074074074074 0.0 0.0 0.0 0.0 0.0 4.17519e-01 0.16184080913711882 0.179006518781267 0.18052617274830834 0.18052617274830834 0.1818643679032209
512 2 3.0 2.0 2797363 0 2.87947089320e+00 4.4237e-08 1.40000000000e+01 1.400000e+01 1.0000e+00 9.92315e-02 7.00000e+00 3.9718e+03 7.0000e+00 1.8229e-02 3.1967e-02 1.8229e-02 7.6815e-09 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 569.0 190.0 176.5 173.5 173.5 0.0 0.0 0.0 0.0 0.0 9.92315e-02 0.0017585338340055322 0.005355884425651868 0.005786505802898171 0.0058622786863089605 0.0058622786863089605
256 117129 3.0 2.0 6000 1 1.35581931886e+09 2.4534e+01 1.35587130200e+09 1.383968e+09 9.9668e-01 9.92966e-01 6.11422e+00 3.9930e+03 6.1109e+00 1.8640e+03 1.8650e+03 1.8650e+03 9.0478e-09 2.0000e+00 exp_highM_vartmax_final 54584 0 0 0 0.023161445178173343 0.16710000196401778 1.1375861058185548 1.0706250916019346 1.0624175582588304 1.058460354682691 1.0534405686648103 0.9738151952121166 0.973217563541053 0.9721759769143423 0.9713307549795525 0.8499517625865499 9.96642e-01 0.9955669025634594 0.9965343934730568 0.9966229420098686 0.9965374468708778 0.9966412623967951
128 39 12.0 2.0 1272041 15 1.96917658816e+01 6.1427e-07 8.90000000000e+01 9.700000e+01 1.0000e+00 2.11571e-01 2.28205e+00 3.5888e+03 2.2821e+00 1.1589e-01 1.5155e-01 1.1589e-01 1.5597e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 0 18.128205128205128 16.53846153846154 16.307692307692307 16.307692307692307 16.205128205128204 0.0 0.0 0.0 0.0 0.0 4.44858e-01 0.2042981543239455 0.21793129231222672 0.22016231292560023 0.22016231292560023 0.220190213632234
256 117129 3.0 2.0 6000 4 1.34050258532e+09 1.2450e+01 1.34052115200e+09 1.365559e+09 9.9817e-01 9.93438e-01 6.08451e+00 3.9971e+03 6.0827e+00 1.8554e+03 1.8559e+03 1.8559e+03 4.6439e-09 2.0000e+00 exp_highM_vartmax_final 54471 0 0 0 0.010470691886202938 0.39510636117435993 1.1315378825430045 1.0620146499972463 1.056084889207101 1.0553138367204569 1.0498797525288686 0.9751726728649609 0.9747457930999155 0.9746006539798 0.9744384396690828 0.8529826089183721 9.98155e-01 0.9974686836420602 0.9980478909266706 0.9979744573565138 0.9979744573565138 0.9980417714624907
512 2 3.0 2.0 2797363 4 2.51697752572e+00 3.5729e-08 9.00000000000e+00 9.000000e+00 1.0000e+00 2.32266e-01 4.50000e+00 4.0124e+03 4.5000e+00 1.1719e-02 2.7507e-02 1.1719e-02 7.0976e-09 2.0000e+00 exp_highM_vartmax_final 2 0 0 0 0 0 584.5 194.0 168.0 167.0 164.5 0.0 0.0 0.0 0.0 0.0 2.32266e-01 0.0017208384855443679 0.0051657568898948215 0.005954279638490165 0.005991461270763821 0.006083579881656805
128 39 12.0 2.0 1272041 3 1.98381395586e+01 6.1125e-07 8.60000000000e+01 9.000000e+01 9.4872e-01 2.32078e-01 2.20513e+00 3.5561e+03 2.1538e+00 1.0938e-01 1.4855e-01 1.1198e-01 1.5406e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 2.5952601885592674e-07 2.5952601885592674e-07 18.384615384615383 16.71794871794872 16.666666666666668 16.666666666666668 16.46153846153846 0.0 0.0 0.0 0.0 0.0 4.61413e-01 0.19364340441913497 0.2108051363429627 0.21162931216713857 0.21162931216713857 0.21208793963160075
256 175165 3.0 2.0 6000 3 2.96265122673e+09 2.0118e+01 2.96267117900e+09 3.016359e+09 9.9844e-01 9.95289e-01 6.05641e+00 3.9396e+03 6.0548e+00 2.7620e+03 2.7627e+03 2.7627e+03 3.3953e-09 2.0000e+00 exp_highM_vartmax_final 60691 0 0 3.310373388683188e-08 0.0026091272522250973 0.23646060851896966 1.1369890099026214 1.0608821736336524 1.052561335288593 1.05172101300028 1.0500074146084264 0.9825764279393715 0.9823823252362058 0.9821996403391089 0.9820740444723547 0.9028401792595553 9.98429e-01 0.9983160600418519 0.9984209630203271 0.998442932230479 0.998459409138093 0.9984676475919
128 39 12.0 2.0 1272041 18 2.07637352453e+01 5.9602e-07 8.60000000000e+01 9.500000e+01 9.7436e-01 2.24491e-01 2.20513e+00 3.6123e+03 2.1795e+00 1.1068e-01 1.4943e-01 1.1198e-01 1.4353e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 0 20.307692307692307 18.435897435897434 18.205128205128204 18.205128205128204 17.846153846153847 0.0 0.0 0.0 0.0 0.0 4.24437e-01 0.16577330236847046 0.17772216928654277 0.1796443500054867 0.1796443500054867 0.1815530342926876
256 117129 3.0 2.0 6000 0 1.31922413837e+09 6.7047e+00 1.31923706700e+09 1.341339e+09 9.9887e-01 9.95309e-01 6.04545e+00 4.0317e+03 6.0443e+00 1.8437e+03 1.8440e+03 1.8440e+03 2.5411e-09 2.0000e+00 exp_highM_vartmax_final 54389 0 0 0 0.0012208813071642388 0.09981856247427394 1.126018128665723 1.0489253341668352 1.041993785508099 1.0409641655481807 1.0387578370626414 0.9813795046487206 0.9811916775521007 0.981157527170897 0.9808416361447635 0.8800297108316472 9.98883e-01 0.9985628221392814 0.9989152218279437 0.9989244148633001 0.9989489296242504 0.9989489296242504
128 39 12.0 2.0 1272041 7 1.95078379102e+01 6.0205e-07 9.20000000000e+01 1.010000e+02 9.7436e-01 2.07494e-01 2.35897e+00 3.5820e+03 2.3333e+00 1.1849e-01 1.5007e-01 1.1979e-01 1.5431e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 0 17.76923076923077 16.384615384615383 16.17948717948718 16.17948717948718 16.025641025641026 0.0 0.0 0.0 0.0 0.0 4.94465e-01 0.22631337908660668 0.2373812493989916 0.23880362369585986 0.23880362369585986 0.23918429120560575
128 27 12.0 2.0 1522272 5 1.09317133274e+01 3.7727e-07 5.80000000000e+01 6.400000e+01 1.0000e+00 1.92106e-01 2.14815e+00 3.6278e+03 2.1481e+00 7.5521e-02 1.0839e-01 7.5521e-02 1.7256e-08 2.0000e+00 exp_highM_vartmax_final 27 0 0 0 0 0 26.59259259259259 24.25925925925926 24.0 24.0 23.51851851851852 0.0 0.0 0.0 0.0 0.0 3.72292e-01 0.13478587402880854 0.14562251165533388 0.14829987737236394 0.14829987737236394 0.15025247163185135
256 117129 3.0 2.0 6000 8 1.36916609626e+09 2.0957e+01 1.36920692300e+09 1.398507e+09 9.9606e-01 9.91160e-01 6.14233e+00 3.9705e+03 6.1384e+00 1.8724e+03 1.8736e+03 1.8736e+03 7.6532e-09 2.0000e+00 exp_highM_vartmax_final 54365 0 0 8.011951008277246e-06 0.01393805847679156 0.23324595947167617 1.144891014439437 1.0849075692081303 1.078616757104755 1.0780281431067782 1.0695300285109905 0.9654825021984308 0.9650641600286863 0.964825107360261 0.9645860546918354 0.8181577576859702 9.96065e-01 0.9949854379349478 0.9958122566602291 0.9959502130660046 0.9959502130660046 0.9959931328366902
128 39 12.0 2.0 1272041 9 2.06218351338e+01 6.4737e-07 8.80000000000e+01 9.900000e+01 9.7436e-01 2.31310e-01 2.25641e+00 3.6263e+03 2.2308e+00 1.1328e-01 1.5031e-01 1.1458e-01 1.5696e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 0 0 19.333333333333332 16.974358974358974 16.794871794871796 16.794871794871796 16.58974358974359 0.0 0.0 0.0 0.0 0.0 4.21649e-01 0.16440039166420709 0.1808620084960984 0.18095032597572022 0.18095032597572022 0.1820683165471521
256 117129 3.0 2.0 6000 7 1.31933044796e+09 2.0935e+01 1.31936472600e+09 1.340425e+09 9.9983e-01 9.92290e-01 6.04716e+00 3.9833e+03 6.0470e+00 1.8445e+03 1.8445e+03 1.8445e+03 7.9339e-09 2.0000e+00 exp_highM_vartmax_final 54433 0 0 0 0.01425132042902962 0.12796297970616743 1.1434791394925872 1.0706924108537101 1.0633990410229088 1.0629581320155053 1.060184079510591 0.9716722587915888 0.9714246685278625 0.9713307549795525 0.9711514654782334 0.8627666931332121 9.99815e-01 0.9994635607076592 0.999785669232512 0.9998224116497957 0.9998224116497957 0.9998224116497957
128 27 12.0 2.0 1522272 17 1.19835075183e+01 3.5789e-07 6.40000000000e+01 6.700000e+01 9.6296e-01 1.86618e-01 2.37037e+00 3.6639e+03 2.3333e+00 8.2031e-02 1.0916e-01 8.3333e-02 1.4933e-08 2.0000e+00 exp_highM_vartmax_final 27 0 0 0 2.3170009216116894e-07 2.4170657372639404e-07 29.48148148148148 24.703703703703702 24.333333333333332 24.296296296296298 23.962962962962962 0.0 0.0 0.0 0.0 0.0 4.78419e-01 0.18442059784625459 0.21487751487176115 0.21865585300340878 0.21900858668947581 0.22223680506262172
256 175165 3.0 2.0 6000 15 3.09080587234e+09 1.4872e+01 3.09082669900e+09 3.159954e+09 9.9527e-01 9.96791e-01 6.15823e+00 4.0315e+03 6.1534e+00 2.8069e+03 2.8091e+03 2.8091e+03 2.4058e-09 2.0000e+00 exp_highM_vartmax_final 60870 0 0 0 0.0057917175470057645 0.18788209501429481 1.1132577624445539 1.043650402497125 1.0379825858386726 1.0370461639559718 1.0346968950221784 0.9879713413067679 0.9875717180943682 0.9874118688094082 0.9870179545000428 0.8964119544429537 9.95267e-01 0.9943319095339794 0.9950687256995784 0.9951755106511144 0.9951755106511144 0.9951782487267948
128 27 12.0 2.0 1522272 18 1.20451732220e+01 3.6470e-07 6.10000000000e+01 6.900000e+01 1.0000e+00 1.81788e-01 2.25926e+00 3.6985e+03 2.2593e+00 7.9427e-02 1.1025e-01 7.9427e-02 1.5139e-08 2.0000e+00 exp_highM_vartmax_final 27 0 0 0 0 7.556862930645242e-06 29.14814814814815 25.814814814814813 25.25925925925926 25.22222222222222 24.48148148148148 0.0 0.0 0.0 0.0 0.0 3.70377e-01 0.13396493603757967 0.1522881840445773 0.15366689063484476 0.1537339867164336 0.1590757101684808
128 39 12.0 2.0 1272041 19 2.04824170499e+01 6.0587e-07 9.40000000000e+01 9.900000e+01 9.7436e-01 2.04953e-01 2.35897e+00 3.6690e+03 2.3333e+00 1.1849e-01 1.5128e-01 1.1979e-01 1.4790e-08 2.0000e+00 exp_highM_vartmax_final 39 0 0 0 2.4621283470360744e-07 2.4621283470360744e-07 18.41025641025641 16.82051282051282 16.641025641025642 16.641025641025642 16.384615384615383 0.0 0.0 0.0 0.0 0.0 5.06201e-01 0.2331461648927332 0.25215097858623226 0.2554396117510264 0.2554396117510264 0.25788468459432634
256 117129 3.0 2.0 6000 9 1.37839225759e+09 1.8175e+01 1.37842831600e+09 1.412655e+09 9.9333e-01 9.90957e-01 6.14838e+00 4.0966e+03 6.1417e+00 1.8734e+03 1.8754e+03 1.8754e+03 6.5927e-09 2.0000e+00 exp_highM_vartmax_final 54374 0 0 4.982885986159789e-07 0.050263115183917635 1.3150639554299373 1.152076360025012 1.0837532644278516 1.0740427410159268 1.073270313017251 1.0688748298819288 0.9675656754518522 0.9670192693525942 0.966848517446576 0.966575314396947 0.8137865088919055 9.93347e-01 0.9915324113240408 0.9935376589301261 0.9935958975490737 0.9936004953347801 0.9936250168585476
256 117129 3.0 2.0 6000 16 1.41016044716e+09 2.1390e+01 1.41021773700e+09 1.447450e+09 9.9231e-01 9.91133e-01 6.20086e+00 4.1110e+03 6.1932e+00 1.8891e+03 1.8914e+03 1.8914e+03 7.5842e-09 2.0000e+00 exp_highM_vartmax_final 54367 0 0 3.0829637652332993e-05 0.0200683026752558 0.0949399235662009 1.1354314197950963 1.0759468059668549 1.0709805580591167 1.0703735722037264 1.0669155921790792 0.9686243372691647 0.9683425966242348 0.9679754800262957 0.967582750642454 0.8055391918312288 9.92248e-01 0.9902852921108498 0.9914347551517163 0.9915083291947938 0.9915175259501785 0.9917781006860782
512 1 3.0 2.0 2876119 3 1.33948884319e+00 2.7551e-08 8.00000000000e+00 8.000000e+00 1.0000e+00 7.81155e-02 8.00000e+00 3.4853e+03 8.0000e+00 1.0417e-02 1.7016e-02 1.0417e-02 1.0284e-08 2.0000e+00 exp_highM_vartmax_final 1 0 0 1.919255954068366e-05 1.919255954068366e-05 1.919255954068366e-05 16706.0 773.0 543.0 528.0 524.0 0.0 0.0 0.0 0.0 0.0 1.36920e-01 0.00011971746677840296 0.00258732212160414 0.003683241252302026 0.003787878787878788 0.003816793893129771
128 27 12.0 2.0 1522272 9 1.13030541674e+01 3.5706e-07 6.40000000000e+01 6.600000e+01 1.0000e+00 1.72787e-01 2.37037e+00 3.7219e+03 2.3704e+00 8.3333e-02 1.1231e-01 8.3333e-02 1.5795e-08 2.0000e+00 exp_highM_vartmax_final 27 0 0 0 0 0 29.074074074074073 25.62962962962963 25.555555555555557 25.555555555555557 25.11111111111111 0.0 0.0 0.0 0.0 0.0 3.86474e-01 0.13913754601508063 0.15982127873714858 0.16004783342993423 0.16004783342993423 0.16119342743152423
256 117129 3.0 2.0 6000 5 1.34588304209e+09 1.0798e+01 1.34591904300e+09 1.372913e+09 9.9654e-01 9.93878e-01 6.09037e+00 4.0079e+03 6.0869e+00 1.8567e+03 1.8577e+03 1.8577e+03 4.0113e-09 2.0000e+00 exp_highM_vartmax_final 54329 0 0 0 0.0013312081143706301 0.9289486061933929 1.1333173811408273 1.057519924901986 1.0506175339137478 1.0495867768595042 1.0476172946308602 0.9781352184343758 0.9779047033612512 0.9777424890505341 0.9768887295204433 0.8478600517378275 9.96567e-01 0.99584138612282 0.9966040236337868 0.9966316331977397 0.996668445949677 0.996640836385724
128 27 12.0 2.0 1522272 16 1.13311982033e+01 3.8063e-07 5.70000000000e+01 5.700000e+01 9.2593e-01 1.90520e-01 2.11111e+00 3.7455e+03 2.0370e+00 7.1615e-02 1.0806e-01 7.4219e-02 1.6796e-08 2.0000e+00 exp_highM_vartmax_final 27 0 0 0 0 7.541050434994335e-07 29.14814814814815 24.77777777777778 24.555555555555557 24.51851851851852 24.074074074074073 0.0 0.0 0.0 0.0 0.0 3.18060e-01 0.08067817411173042 0.09618942271530483 0.09675267510653213 0.09687371117528061 0.098912773600844
